C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,12:00:02,0000000422892648,DEMAND,0000000422892647
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",NSW1,2150.2,0.6,SATELLITE,"2024/06/13 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",QLD1,2918.078,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",QLDC,283.854,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",QLDN,522.903,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",QLDS,2111.322,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",SA1,277.907,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",TAS1,77.571,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",TASN,41.4,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",TASS,36.17,0.6,SATELLITE,"2024/06/13 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/13 11:30:00",VIC1,662.927,0.6,SATELLITE,"2024/06/13 11:50:24"
C,"END OF REPORT",13
