C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,16:00:02,0000000422453133,DEMAND,0000000422453132
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",NSW1,938.675,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",QLD1,1080.414,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",QLDC,123.696,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",QLDN,300.249,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",QLDS,656.468,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",SA1,429.085,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",TAS1,28.642,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",TASN,18.785,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",TASS,9.857,0.6,SATELLITE,"2024/06/09 15:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 15:30:00",VIC1,343.157,0.6,SATELLITE,"2024/06/09 15:50:21"
C,"END OF REPORT",13
