C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,12:30:02,0000000422332509,DEMAND,0000000422332508
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",NSW1,2134.632,0.6,SATELLITE,"2024/06/08 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",QLD1,2973.837,0.6,SATELLITE,"2024/06/08 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",QLDC,291.433,0.6,SATELLITE,"2024/06/08 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",QLDN,543.202,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",QLDS,2139.202,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",SA1,541.25,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",TAS1,88.924,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",TASN,48.01,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",TASS,40.914,0.6,SATELLITE,"2024/06/08 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:00:00",VIC1,837.556,0.6,SATELLITE,"2024/06/08 12:20:23"
C,"END OF REPORT",13
