C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/02,13:00:02,0000000421674174,DEMAND,0000000421674173
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",NSW1,1708.164,0.6,SATELLITE,"2024/06/02 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",QLD1,2924.222,0.6,SATELLITE,"2024/06/02 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",QLDC,291.488,0.6,SATELLITE,"2024/06/02 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",QLDN,512.373,0.6,SATELLITE,"2024/06/02 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",QLDS,2120.362,0.6,SATELLITE,"2024/06/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",SA1,970.56,0.6,SATELLITE,"2024/06/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",TAS1,88.125,0.6,SATELLITE,"2024/06/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",TASN,53.228,0.6,SATELLITE,"2024/06/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",TASS,34.897,0.6,SATELLITE,"2024/06/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:30:00",VIC1,943.774,0.6,SATELLITE,"2024/06/02 12:50:22"
C,"END OF REPORT",13
