C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,14:30:02,0000000422229338,DEMAND,0000000422229337
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",NSW1,1195.336,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",QLD1,2364.674,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",QLDC,233.387,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",QLDN,473.633,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",QLDS,1657.654,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",SA1,576.314,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",TAS1,74.16,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",TASN,41.055,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",TASS,33.104,0.6,SATELLITE,"2024/06/07 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 14:00:00",VIC1,987.172,0.6,SATELLITE,"2024/06/07 14:20:26"
C,"END OF REPORT",13
