C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,10:30:02,0000000422206593,DEMAND,0000000422206592
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",NSW1,1143.998,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",QLD1,2422.75,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",QLDC,236.034,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",QLDN,413.12,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",QLDS,1773.596,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",SA1,413.031,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",TAS1,44.357,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",TASN,31.793,0.6,SATELLITE,"2024/06/07 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",TASS,12.564,0.6,SATELLITE,"2024/06/07 10:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/07 10:00:00",VIC1,834.038,0.6,SATELLITE,"2024/06/07 10:20:24"
C,"END OF REPORT",13
