C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,17:00:02,0000000420921493,DEMAND,0000000420921492
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",NSW1,328.322,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",QLD1,400.807,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",QLDC,44.96,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",QLDN,110.882,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",QLDS,244.964,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",SA1,328.138,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",TAS1,7.804,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",TASN,4.923,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",TASS,2.881,0.6,SATELLITE,"2024/05/26 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 16:30:00",VIC1,294.274,0.6,SATELLITE,"2024/05/26 16:50:26"
C,"END OF REPORT",13
