C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,10:00:02,0000000421874831,DEMAND,0000000421874830
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",NSW1,1393.63,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",QLD1,2007.082,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",QLDC,209.03,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",QLDN,325.935,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",QLDS,1472.117,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",SA1,148.885,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",TAS1,43.727,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",TASN,22.982,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",TASS,20.745,0.6,SATELLITE,"2024/06/04 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 09:30:00",VIC1,500.935,0.6,SATELLITE,"2024/06/04 09:50:23"
C,"END OF REPORT",13
