C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,08:30:02,0000000422874684,DEMAND,0000000422874683
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",NSW1,514.204,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",QLD1,854.176,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",QLDC,85.221,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",QLDN,129.199,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",QLDS,639.756,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",SA1,11.911,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",TAS1,2.497,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",TASN,1.001,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",TASS,1.496,0.6,SATELLITE,"2024/06/13 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 08:00:00",VIC1,27.414,0.6,SATELLITE,"2024/06/13 08:20:22"
C,"END OF REPORT",13
