C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/19,11:30:02,0000000423555155,DEMAND,0000000423555154
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",NSW1,2480.084,0.6,SATELLITE,"2024/06/19 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",QLD1,2776.58,0.6,SATELLITE,"2024/06/19 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",QLDC,271.312,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",QLDN,477.152,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",QLDS,2028.116,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",SA1,674.665,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",TAS1,65.436,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",TASN,42.637,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",TASS,22.799,0.6,SATELLITE,"2024/06/19 11:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 11:00:00",VIC1,1303.313,0.6,SATELLITE,"2024/06/19 11:20:26"
C,"END OF REPORT",13
