C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,17:00:02,0000000421256658,DEMAND,0000000421256657
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",NSW1,313.619,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",QLD1,384.871,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",QLDC,42.612,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",QLDN,124.402,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",QLDS,217.856,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",SA1,241.718,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",TAS1,5.867,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",TASN,4.488,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",TASS,1.379,0.6,SATELLITE,"2024/05/29 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/29 16:30:00",VIC1,279.511,0.6,SATELLITE,"2024/05/29 16:50:24"
C,"END OF REPORT",13
