C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,14:30:02,0000000420803961,DEMAND,0000000420803960
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",NSW1,1762.926,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",QLD1,1719.058,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",QLDC,204.459,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",QLDN,310.446,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",QLDS,1204.153,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",SA1,952.185,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",TAS1,76.009,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",TASN,44.238,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",TASS,31.771,0.6,SATELLITE,"2024/05/25 14:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:00:00",VIC1,1367.579,0.6,SATELLITE,"2024/05/25 14:20:26"
C,"END OF REPORT",13
