C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,18:00:02,0000000422462436,DEMAND,0000000422462435
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",NSW1,0.124,0.6,SATELLITE,"2024/06/09 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",QLD1,26.249,0.6,SATELLITE,"2024/06/09 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",QLDC,0.194,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",QLDN,25.903,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",QLDS,0.151,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",SA1,25.209,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",TAS1,0,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",TASN,0,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",TASS,0,0.6,SATELLITE,"2024/06/09 17:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 17:30:00",VIC1,0.809,0.6,SATELLITE,"2024/06/09 17:50:25"
C,"END OF REPORT",13
