C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,09:30:02,0000000422317872,DEMAND,0000000422317871
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",NSW1,1119.82,0.6,SATELLITE,"2024/06/08 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",QLD1,1713.86,0.6,SATELLITE,"2024/06/08 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",QLDC,169.631,0.6,SATELLITE,"2024/06/08 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",QLDN,283.41,0.6,SATELLITE,"2024/06/08 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",QLDS,1260.82,0.6,SATELLITE,"2024/06/08 09:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",SA1,132.372,0.6,SATELLITE,"2024/06/08 09:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",TAS1,29.595,0.6,SATELLITE,"2024/06/08 09:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",TASN,17.01,0.6,SATELLITE,"2024/06/08 09:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",TASS,12.585,0.6,SATELLITE,"2024/06/08 09:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 09:00:00",VIC1,431.781,0.6,SATELLITE,"2024/06/08 09:20:26"
C,"END OF REPORT",13
