C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/27,09:30:02,0000000420995231,DEMAND,0000000420995230
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",NSW1,1528.106,0.6,SATELLITE,"2024/05/27 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",QLD1,1674.123,0.6,SATELLITE,"2024/05/27 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",QLDC,167.164,0.6,SATELLITE,"2024/05/27 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",QLDN,168.515,0.6,SATELLITE,"2024/05/27 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",QLDS,1338.444,0.6,SATELLITE,"2024/05/27 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",SA1,287.324,0.6,SATELLITE,"2024/05/27 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",TAS1,36.556,0.6,SATELLITE,"2024/05/27 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",TASN,19.828,0.6,SATELLITE,"2024/05/27 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",TASS,16.728,0.6,SATELLITE,"2024/05/27 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/27 09:00:00",VIC1,673.077,0.6,SATELLITE,"2024/05/27 09:20:25"
C,"END OF REPORT",13
