C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,08:00:02,0000000422311417,DEMAND,0000000422311416
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",NSW1,162.608,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",QLD1,463.105,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",QLDC,48.113,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",QLDN,63.39,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",QLDS,351.602,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",TAS1,0.114,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",TASN,0.114,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",TASS,0,0.6,SATELLITE,"2024/06/08 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 07:30:00",VIC1,5.323,0.6,SATELLITE,"2024/06/08 07:50:22"
C,"END OF REPORT",13
