C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/24,13:30:02,0000000420690123,DEMAND,0000000420690122
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",NSW1,2649.089,0.6,SATELLITE,"2024/05/24 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",QLD1,2373.853,0.6,SATELLITE,"2024/05/24 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",QLDC,249.147,0.6,SATELLITE,"2024/05/24 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",QLDN,466.45,0.6,SATELLITE,"2024/05/24 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",QLDS,1658.256,0.6,SATELLITE,"2024/05/24 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",SA1,903.16,0.6,SATELLITE,"2024/05/24 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",TAS1,74.264,0.6,SATELLITE,"2024/05/24 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",TASN,40.951,0.6,SATELLITE,"2024/05/24 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",TASS,33.313,0.6,SATELLITE,"2024/05/24 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/24 13:00:00",VIC1,1196.028,0.6,SATELLITE,"2024/05/24 13:20:24"
C,"END OF REPORT",13
