C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,17:00:02,0000000421800672,DEMAND,0000000421800671
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",NSW1,280.611,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",QLD1,453.486,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",QLDC,45.449,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",QLDN,154.247,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",QLDS,253.789,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",SA1,177.728,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",TAS1,5.317,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",TASN,3.508,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",TASS,1.81,0.6,SATELLITE,"2024/06/03 16:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/03 16:30:00",VIC1,177.346,0.6,SATELLITE,"2024/06/03 16:50:30"
C,"END OF REPORT",13
