C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,17:00:02,0000000420596712,DEMAND,0000000420596711
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",NSW1,349.134,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",QLD1,466.427,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",QLDC,46.055,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",QLDN,139.676,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",QLDS,280.696,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",SA1,300.006,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",TAS1,5.916,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",TASN,3.989,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",TASS,1.927,0.6,SATELLITE,"2024/05/23 16:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/23 16:30:00",VIC1,287.96,0.6,SATELLITE,"2024/05/23 16:50:26"
C,"END OF REPORT",13
