C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,13:30:02,0000000421572178,DEMAND,0000000421572177
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",NSW1,710.746,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",QLD1,925.224,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",QLDC,121.056,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",QLDN,449.472,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",QLDS,354.696,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",SA1,793.465,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",TAS1,73.046,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",TASN,47.741,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",TASS,25.305,0.6,SATELLITE,"2024/06/01 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 13:00:00",VIC1,1222.85,0.6,SATELLITE,"2024/06/01 13:20:23"
C,"END OF REPORT",13
