C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,14:30:03,0000000423130850,DEMAND,0000000423130849
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",NSW1,1082.831,0.6,SATELLITE,"2024/06/15 14:20:20"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",QLD1,2365.587,0.6,SATELLITE,"2024/06/15 14:20:20"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",QLDC,229.244,0.6,SATELLITE,"2024/06/15 14:20:20"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",QLDN,467.532,0.6,SATELLITE,"2024/06/15 14:20:20"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",QLDS,1668.812,0.6,SATELLITE,"2024/06/15 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",SA1,420.855,0.6,SATELLITE,"2024/06/15 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",TAS1,57.806,0.6,SATELLITE,"2024/06/15 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",TASN,40.08,0.6,SATELLITE,"2024/06/15 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",TASS,17.726,0.6,SATELLITE,"2024/06/15 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 14:00:00",VIC1,1070.983,0.6,SATELLITE,"2024/06/15 14:20:21"
C,"END OF REPORT",13
