C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,08:00:02,0000000422195076,DEMAND,0000000422195075
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",NSW1,151.683,0.6,SATELLITE,"2024/06/07 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",QLD1,447.106,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",QLDC,48.614,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",QLDN,59.919,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",QLDS,338.572,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",TAS1,0.138,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",TASN,0.138,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",TASS,0,0.6,SATELLITE,"2024/06/07 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:30:00",VIC1,10.088,0.6,SATELLITE,"2024/06/07 07:50:26"
C,"END OF REPORT",13
