C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,13:00:02,0000000423013455,DEMAND,0000000423013454
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",NSW1,1153.36,0.6,SATELLITE,"2024/06/14 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",QLD1,2820.764,0.6,SATELLITE,"2024/06/14 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",QLDC,283.035,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",QLDN,477.396,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",QLDS,2060.333,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",SA1,321.27,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",TAS1,59.567,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",TASN,46.636,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",TASS,12.931,0.6,SATELLITE,"2024/06/14 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 12:30:00",VIC1,1000.214,0.6,SATELLITE,"2024/06/14 12:50:22"
C,"END OF REPORT",13
