C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/02,11:00:02,0000000421664326,DEMAND,0000000421664325
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",NSW1,1731.426,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",QLD1,2651.14,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",QLDC,241.682,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",QLDN,422.835,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",QLDS,1986.624,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",SA1,691.273,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",TAS1,59.513,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",TASN,42.155,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",TASS,17.358,0.6,SATELLITE,"2024/06/02 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/02 10:30:00",VIC1,749.331,0.6,SATELLITE,"2024/06/02 10:50:21"
C,"END OF REPORT",13
