C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,12:00:02,0000000420568732,DEMAND,0000000420568731
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",NSW1,2893.09,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",QLD1,2908.903,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",QLDC,303.454,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",QLDN,332.557,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",QLDS,2272.892,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",SA1,511.749,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",TAS1,65.511,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",TASN,46.525,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",TASS,18.986,0.6,SATELLITE,"2024/05/23 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:30:00",VIC1,1385.004,0.6,SATELLITE,"2024/05/23 11:50:25"
C,"END OF REPORT",13
