C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,08:00:02,0000000421547585,DEMAND,0000000421547584
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",NSW1,72.052,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",QLD1,192.34,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",QLDC,16.715,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",QLDN,41.951,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",QLDS,133.675,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",TAS1,0.658,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",TASN,0.401,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",TASS,0.257,0.6,SATELLITE,"2024/06/01 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 07:30:00",VIC1,15.966,0.6,SATELLITE,"2024/06/01 07:50:23"
C,"END OF REPORT",13
