C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,18:00:02,0000000422357497,DEMAND,0000000422357496
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",NSW1,0.15,0.6,SATELLITE,"2024/06/08 17:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",QLD1,26.064,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",QLDC,0.2,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",QLDN,25.641,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",QLDS,0.223,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",SA1,23.781,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",TAS1,0,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",TASN,0,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",TASS,0,0.6,SATELLITE,"2024/06/08 17:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 17:30:00",VIC1,0.586,0.6,SATELLITE,"2024/06/08 17:50:28"
C,"END OF REPORT",13
