C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/19,09:00:02,0000000423543614,DEMAND,0000000423543613
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",NSW1,918.495,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",QLD1,1249.826,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",QLDC,123.948,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",QLDN,199.359,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",QLDS,926.518,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",SA1,63.453,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",TAS1,13.97,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",TASN,8.305,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",TASS,5.665,0.6,SATELLITE,"2024/06/19 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:30:00",VIC1,261.72,0.6,SATELLITE,"2024/06/19 08:50:25"
C,"END OF REPORT",13
