C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/16,17:30:02,0000000423247504,DEMAND,0000000423247503
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",NSW1,46.815,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",QLD1,137.871,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",QLDC,13.211,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",QLDN,82.815,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",QLDS,41.845,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",SA1,156.465,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",TAS1,0.167,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",TASN,0.167,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",TASS,0,0.6,SATELLITE,"2024/06/16 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/16 17:00:00",VIC1,60.582,0.6,SATELLITE,"2024/06/16 17:20:22"
C,"END OF REPORT",13
