C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,13:00:02,0000000421569795,DEMAND,0000000421569794
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",NSW1,745.817,0.6,SATELLITE,"2024/06/01 12:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",QLD1,953.233,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",QLDC,110.146,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",QLDN,492.484,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",QLDS,350.603,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",SA1,845.473,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",TAS1,77.402,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",TASN,49.299,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",TASS,28.103,0.6,SATELLITE,"2024/06/01 12:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/01 12:30:00",VIC1,1265.429,0.6,SATELLITE,"2024/06/01 12:50:27"
C,"END OF REPORT",13
