C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,10:30:02,0000000420560905,DEMAND,0000000420560904
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",NSW1,2303.331,0.6,SATELLITE,"2024/05/23 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",QLD1,2439.538,0.6,SATELLITE,"2024/05/23 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",QLDC,251.921,0.6,SATELLITE,"2024/05/23 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",QLDN,292.41,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",QLDS,1895.207,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",SA1,481.811,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",TAS1,42.619,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",TASN,31.877,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",TASS,10.742,0.6,SATELLITE,"2024/05/23 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 10:00:00",VIC1,950.471,0.6,SATELLITE,"2024/05/23 10:20:23"
C,"END OF REPORT",13
