C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,12:00:02,0000000423008403,DEMAND,0000000423008402
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",NSW1,1334.727,0.6,SATELLITE,"2024/06/14 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",QLD1,2811.769,0.6,SATELLITE,"2024/06/14 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",QLDC,281.79,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",QLDN,456.475,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",QLDS,2073.504,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",SA1,314.262,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",TAS1,55.23,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",TASN,44.293,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",TASS,10.937,0.6,SATELLITE,"2024/06/14 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 11:30:00",VIC1,916.418,0.6,SATELLITE,"2024/06/14 11:50:22"
C,"END OF REPORT",13
