C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/02,14:00:02,0000000421678964,DEMAND,0000000421678963
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",NSW1,1497.174,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",QLD1,2620.047,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",QLDC,260.798,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",QLDN,488.978,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",QLDS,1870.271,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",SA1,946.894,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",TAS1,76.934,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",TASN,45.8,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",TASS,31.134,0.6,SATELLITE,"2024/06/02 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 13:30:00",VIC1,862.229,0.6,SATELLITE,"2024/06/02 13:50:22"
C,"END OF REPORT",13
