C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,14:00:02,0000000422662037,DEMAND,0000000422662036
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",NSW1,1299.906,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",QLD1,2630.746,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",QLDC,252.384,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",QLDN,506.275,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",QLDS,1872.087,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",SA1,635.332,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",TAS1,46.493,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",TASN,19.189,0.6,SATELLITE,"2024/06/11 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",TASS,27.304,0.6,SATELLITE,"2024/06/11 13:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 13:30:00",VIC1,422.023,0.6,SATELLITE,"2024/06/11 13:50:25"
C,"END OF REPORT",13
