C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/05,09:00:02,0000000421981048,DEMAND,0000000421981047
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",NSW1,738.877,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",QLD1,1261.068,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",QLDC,117.981,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",QLDN,184.316,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",QLDS,958.771,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",SA1,98.985,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",TAS1,15.41,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",TASN,8.415,0.6,SATELLITE,"2024/06/05 08:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",TASS,6.995,0.6,SATELLITE,"2024/06/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 08:30:00",VIC1,185.484,0.6,SATELLITE,"2024/06/05 08:50:22"
C,"END OF REPORT",13
