C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/19,13:30:04,0000000423565525,DEMAND,0000000423565524
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",NSW1,2577.724,0.6,SATELLITE,"2024/06/19 13:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",QLD1,2791.17,0.6,SATELLITE,"2024/06/19 13:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",QLDC,272.229,0.6,SATELLITE,"2024/06/19 13:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",QLDN,515.906,0.6,SATELLITE,"2024/06/19 13:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",QLDS,2003.035,0.6,SATELLITE,"2024/06/19 13:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",SA1,794.939,0.6,SATELLITE,"2024/06/19 13:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",TAS1,69.629,0.6,SATELLITE,"2024/06/19 13:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",TASN,46.261,0.6,SATELLITE,"2024/06/19 13:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",TASS,23.368,0.6,SATELLITE,"2024/06/19 13:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/19 13:00:00",VIC1,1486.032,0.6,SATELLITE,"2024/06/19 13:20:26"
C,"END OF REPORT",13
