C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,14:00:02,0000000422114821,DEMAND,0000000422114820
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",NSW1,1072.726,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",QLD1,2460.176,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",QLDC,258.872,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",QLDN,388.156,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",QLDS,1813.148,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",SA1,588.741,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",TAS1,79.348,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",TASN,47.13,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",TASS,32.218,0.6,SATELLITE,"2024/06/06 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 13:30:00",VIC1,1289.165,0.6,SATELLITE,"2024/06/06 13:50:22"
C,"END OF REPORT",13
