C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,16:00:02,0000000420810754,DEMAND,0000000420810753
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",NSW1,877.84,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",QLD1,947.109,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",QLDC,115.627,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",QLDN,230.906,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",QLDS,600.576,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",SA1,631.09,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",TAS1,35.023,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",TASN,21.802,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",TASS,13.22,0.6,SATELLITE,"2024/05/25 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/25 15:30:00",VIC1,788.547,0.6,SATELLITE,"2024/05/25 15:50:25"
C,"END OF REPORT",13
