C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,08:00:02,0000000421209753,DEMAND,0000000421209752
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",NSW1,290.519,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",QLD1,485.736,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",QLDC,52.613,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",QLDN,47.126,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",QLDS,385.998,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",SA1,0.013,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",TAS1,0.46,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",TASN,0.313,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",TASS,0.147,0.6,SATELLITE,"2024/05/29 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 07:30:00",VIC1,22.291,0.6,SATELLITE,"2024/05/29 07:50:21"
C,"END OF REPORT",13
