C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,17:00:02,0000000422129401,DEMAND,0000000422129400
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",NSW1,169.031,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",QLD1,430.48,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",QLDC,44.418,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",QLDN,147.996,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",QLDS,238.066,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",SA1,270.871,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",TAS1,5.665,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",TASN,4.367,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",TASS,1.299,0.6,SATELLITE,"2024/06/06 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/06 16:30:00",VIC1,244.602,0.6,SATELLITE,"2024/06/06 16:50:23"
C,"END OF REPORT",13
