C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,17:30:02,0000000422132271,DEMAND,0000000422132270
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",NSW1,27.634,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",QLD1,129.845,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",QLDC,12.666,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",QLDN,73.415,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",QLDS,43.764,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",SA1,144.67,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",TAS1,0.436,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",TASN,0.426,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",TASS,0.011,0.6,SATELLITE,"2024/06/06 17:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:00:00",VIC1,68.422,0.6,SATELLITE,"2024/06/06 17:20:22"
C,"END OF REPORT",13
