C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,12:00:02,0000000423119433,DEMAND,0000000423119432
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",NSW1,1405.767,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",QLD1,2915.638,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",QLDC,282.557,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",QLDN,520.122,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",QLDS,2112.958,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",SA1,585.82,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",TAS1,70.002,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",TASN,44.289,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",TASS,25.713,0.6,SATELLITE,"2024/06/15 11:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 11:30:00",VIC1,1257.691,0.6,SATELLITE,"2024/06/15 11:50:22"
C,"END OF REPORT",13
