C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,11:00:02,0000000421770822,DEMAND,0000000421770821
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",NSW1,2087.99,0.6,SATELLITE,"2024/06/03 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",QLD1,2702.161,0.6,SATELLITE,"2024/06/03 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",QLDC,264.418,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",QLDN,466.394,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",QLDS,1971.349,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",SA1,348.576,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",TAS1,34.775,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",TASN,27.353,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",TASS,7.422,0.6,SATELLITE,"2024/06/03 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 10:30:00",VIC1,766.324,0.6,SATELLITE,"2024/06/03 10:50:22"
C,"END OF REPORT",13
