C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,11:30:02,0000000420789529,DEMAND,0000000420789528
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",NSW1,1930.951,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",QLD1,1784.232,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",QLDC,277.46,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",QLDN,336.022,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",QLDS,1170.75,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",SA1,847.965,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",TAS1,79.97,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",TASN,45.299,0.6,SATELLITE,"2024/05/25 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",TASS,34.67,0.6,SATELLITE,"2024/05/25 11:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 11:00:00",VIC1,1169.272,0.6,SATELLITE,"2024/05/25 11:20:22"
C,"END OF REPORT",13
