C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/12,09:30:02,0000000422750252,DEMAND,0000000422750251
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",NSW1,1243.191,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",QLD1,1686.468,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",QLDC,166.418,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",QLDN,278.446,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",QLDS,1241.604,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",SA1,200.058,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",TAS1,25.966,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",TASN,16.235,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",TASS,9.731,0.6,SATELLITE,"2024/06/12 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/12 09:00:00",VIC1,448.782,0.6,SATELLITE,"2024/06/12 09:20:24"
C,"END OF REPORT",13
