C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/16,08:30:02,0000000423207635,DEMAND,0000000423207634
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",NSW1,531.476,0.6,SATELLITE,"2024/06/16 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",QLD1,813.206,0.6,SATELLITE,"2024/06/16 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",QLDC,83.893,0.6,SATELLITE,"2024/06/16 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",QLDN,127.067,0.6,SATELLITE,"2024/06/16 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",QLDS,602.246,0.6,SATELLITE,"2024/06/16 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",SA1,15.387,0.6,SATELLITE,"2024/06/16 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",TAS1,1.839,0.6,SATELLITE,"2024/06/16 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",TASN,1.419,0.6,SATELLITE,"2024/06/16 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",TASS,0.42,0.6,SATELLITE,"2024/06/16 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 08:00:00",VIC1,95.955,0.6,SATELLITE,"2024/06/16 08:20:24"
C,"END OF REPORT",13
