C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,09:30:02,0000000421553923,DEMAND,0000000421553922
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",NSW1,475.271,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",QLD1,569.827,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",QLDC,59.186,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",QLDN,201.164,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",QLDS,309.478,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",SA1,272.107,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",TAS1,34.397,0.6,SATELLITE,"2024/06/01 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",TASN,19.307,0.6,SATELLITE,"2024/06/01 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",TASS,15.089,0.6,SATELLITE,"2024/06/01 09:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/01 09:00:00",VIC1,559.619,0.6,SATELLITE,"2024/06/01 09:20:25"
C,"END OF REPORT",13
