C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,17:30:02,0000000421911804,DEMAND,0000000421911803
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",NSW1,21.697,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",QLD1,124.83,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",QLDC,13.14,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",QLDN,63.307,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",QLDS,48.383,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",SA1,128.373,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",TAS1,0.328,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",TASN,0.284,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",TASS,0.044,0.6,SATELLITE,"2024/06/04 17:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:00:00",VIC1,35.408,0.6,SATELLITE,"2024/06/04 17:20:26"
C,"END OF REPORT",13
