C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,09:30:02,0000000420884831,DEMAND,0000000420884830
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",NSW1,1492.885,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",QLD1,1742.147,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",QLDC,182.267,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",QLDN,234.686,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",QLDS,1325.195,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",SA1,293.131,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",TAS1,37.049,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",TASN,21.671,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",TASS,15.379,0.6,SATELLITE,"2024/05/26 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/26 09:00:00",VIC1,629.301,0.6,SATELLITE,"2024/05/26 09:20:23"
C,"END OF REPORT",13
