C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,15:30:03,0000000423026565,DEMAND,0000000423026564
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",NSW1,557.827,0.6,SATELLITE,"2024/06/14 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",QLD1,1563.598,0.6,SATELLITE,"2024/06/14 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",QLDC,156.673,0.6,SATELLITE,"2024/06/14 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",QLDN,347.743,0.6,SATELLITE,"2024/06/14 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",QLDS,1059.182,0.6,SATELLITE,"2024/06/14 15:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",SA1,355.157,0.6,SATELLITE,"2024/06/14 15:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",TAS1,31.053,0.6,SATELLITE,"2024/06/14 15:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",TASN,22.721,0.6,SATELLITE,"2024/06/14 15:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",TASS,8.331,0.6,SATELLITE,"2024/06/14 15:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:00:00",VIC1,600.477,0.6,SATELLITE,"2024/06/14 15:20:24"
C,"END OF REPORT",13
