C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,10:30:02,0000000422885166,DEMAND,0000000422885165
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",NSW1,1881.136,0.6,SATELLITE,"2024/06/13 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",QLD1,2371.61,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",QLDC,230.95,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",QLDN,405.817,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",QLDS,1734.843,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",SA1,184.246,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",TAS1,51.805,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",TASN,26.258,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",TASS,25.548,0.6,SATELLITE,"2024/06/13 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 10:00:00",VIC1,412.549,0.6,SATELLITE,"2024/06/13 10:20:22"
C,"END OF REPORT",13
