C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/28,13:00:02,0000000421123128,DEMAND,0000000421123127
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",NSW1,2854.813,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",QLD1,1849.631,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",QLDC,233.813,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",QLDN,228.467,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",QLDS,1387.351,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",SA1,1012.758,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",TAS1,80.742,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",TASN,52.672,0.6,SATELLITE,"2024/05/28 12:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",TASS,28.07,0.6,SATELLITE,"2024/05/28 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:30:00",VIC1,1733.77,0.6,SATELLITE,"2024/05/28 12:50:23"
C,"END OF REPORT",13
