C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,11:30:02,0000000422432767,DEMAND,0000000422432766
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",NSW1,2128.8,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",QLD1,2614.601,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",QLDC,271.518,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",QLDN,500.331,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",QLDS,1842.752,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",SA1,580.301,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",TAS1,64.386,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",TASN,44.429,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",TASS,19.957,0.6,SATELLITE,"2024/06/09 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/06/09 11:00:00",VIC1,629.061,0.6,SATELLITE,"2024/06/09 11:20:25"
C,"END OF REPORT",13
