C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,14:00:02,0000000421241116,DEMAND,0000000421241115
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",NSW1,2488.65,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",QLD1,1956.555,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",QLDC,225.485,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",QLDN,309.137,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",QLDS,1421.934,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",SA1,825.457,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",TAS1,63.43,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",TASN,37.664,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",TASS,25.765,0.6,SATELLITE,"2024/05/29 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/05/29 13:30:00",VIC1,1598.678,0.6,SATELLITE,"2024/05/29 13:50:27"
C,"END OF REPORT",13
