C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/16,12:30:02,0000000423224967,DEMAND,0000000423224966
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",NSW1,2695.173,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",QLD1,2942.681,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",QLDC,286.558,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",QLDN,535.632,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",QLDS,2120.491,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",SA1,890.697,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",TAS1,37.789,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",TASN,22.167,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",TASS,15.622,0.6,SATELLITE,"2024/06/16 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/16 12:00:00",VIC1,1345.001,0.6,SATELLITE,"2024/06/16 12:20:26"
C,"END OF REPORT",13
