C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/17,08:30:02,0000000423312434,DEMAND,0000000423312433
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",NSW1,489.569,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",QLD1,837.476,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",QLDC,83.534,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",QLDN,126.4,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",QLDS,627.543,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",SA1,7,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",TAS1,3.863,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",TASN,2.408,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",TASS,1.456,0.6,SATELLITE,"2024/06/17 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/17 08:00:00",VIC1,85.427,0.6,SATELLITE,"2024/06/17 08:20:23"
C,"END OF REPORT",13
