C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,15:30:03,0000000422237569,DEMAND,0000000422237568
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",NSW1,859.034,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",QLD1,1679.763,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",QLDC,166.335,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",QLDN,367.325,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",QLDS,1146.102,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",SA1,441.468,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",TAS1,49.537,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",TASN,27.7,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",TASS,21.838,0.6,SATELLITE,"2024/06/07 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 15:00:00",VIC1,701.721,0.6,SATELLITE,"2024/06/07 15:20:22"
C,"END OF REPORT",13
