C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,14:30:02,0000000423021098,DEMAND,0000000423021097
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",NSW1,858.358,0.6,SATELLITE,"2024/06/14 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",QLD1,2263.583,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",QLDC,227.141,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",QLDN,435.26,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",QLDS,1601.182,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",SA1,353.903,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",TAS1,47.636,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",TASN,34.59,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",TASS,13.045,0.6,SATELLITE,"2024/06/14 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 14:00:00",VIC1,844.92,0.6,SATELLITE,"2024/06/14 14:20:23"
C,"END OF REPORT",13
