C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/28,17:30:02,0000000421145935,DEMAND,0000000421145934
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",NSW1,63.06,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",QLD1,97.836,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",QLDC,12.116,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",QLDN,39.242,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",QLDS,46.477,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",SA1,171.17,0.6,SATELLITE,"2024/05/28 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",TAS1,0.785,0.6,SATELLITE,"2024/05/28 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",TASN,0.616,0.6,SATELLITE,"2024/05/28 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",TASS,0.169,0.6,SATELLITE,"2024/05/28 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/28 17:00:00",VIC1,86.544,0.6,SATELLITE,"2024/05/28 17:20:24"
C,"END OF REPORT",13
