C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,16:00:02,0000000421251812,DEMAND,0000000421251811
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",NSW1,1125.728,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",QLD1,987.512,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",QLDC,119.03,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",QLDN,204.574,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",QLDS,663.908,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",SA1,389.651,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",TAS1,27.662,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",TASN,17.263,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",TASS,10.399,0.6,SATELLITE,"2024/05/29 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:30:00",VIC1,802.763,0.6,SATELLITE,"2024/05/29 15:50:23"
C,"END OF REPORT",13
