C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,07:30:02,0000000422192703,DEMAND,0000000422192702
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",NSW1,25.42,0.6,SATELLITE,"2024/06/07 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",QLD1,139.653,0.6,SATELLITE,"2024/06/07 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",QLDC,15.792,0.6,SATELLITE,"2024/06/07 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",QLDN,14.378,0.6,SATELLITE,"2024/06/07 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",QLDS,109.483,0.6,SATELLITE,"2024/06/07 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",SA1,0,0.6,SATELLITE,"2024/06/07 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",TAS1,0,0.6,SATELLITE,"2024/06/07 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",TASN,0,0.6,SATELLITE,"2024/06/07 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",TASS,0,0.6,SATELLITE,"2024/06/07 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 07:00:00",VIC1,0,0.6,SATELLITE,"2024/06/07 07:20:23"
C,"END OF REPORT",13
