C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,07:30:02,0000000420875846,DEMAND,0000000420875845
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",NSW1,44.611,0.6,SATELLITE,"2024/05/26 07:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",QLD1,150.094,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",QLDC,20.58,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",QLDN,16.35,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",QLDS,113.165,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",SA1,0,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",TAS1,0,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",TASN,0,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",TASS,0,0.6,SATELLITE,"2024/05/26 07:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 07:00:00",VIC1,0,0.6,SATELLITE,"2024/05/26 07:20:25"
C,"END OF REPORT",13
