C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,16:30:02,0000000422455533,DEMAND,0000000422455532
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",NSW1,580.266,0.6,SATELLITE,"2024/06/09 16:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",QLD1,690.983,0.6,SATELLITE,"2024/06/09 16:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",QLDC,81.545,0.6,SATELLITE,"2024/06/09 16:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",QLDN,227.901,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",QLDS,381.537,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",SA1,352.552,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",TAS1,16.736,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",TASN,10.878,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",TASS,5.859,0.6,SATELLITE,"2024/06/09 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/09 16:00:00",VIC1,288.336,0.6,SATELLITE,"2024/06/09 16:20:22"
C,"END OF REPORT",13
