C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,15:00:02,0000000420806254,DEMAND,0000000420806253
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",NSW1,1489.843,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",QLD1,1476.947,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",QLDC,178.181,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",QLDN,299.789,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",QLDS,998.977,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",SA1,869.126,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",TAS1,61.03,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",TASN,37.487,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",TASS,23.543,0.6,SATELLITE,"2024/05/25 14:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 14:30:00",VIC1,1208.894,0.6,SATELLITE,"2024/05/25 14:50:22"
C,"END OF REPORT",13
